celda_id,lat_min,lat_max,lon_min,lon_max,lat_centro,lon_centro,area_km2
666,6.213000000000003,6.217500000000003,-75.67850000000004,-75.67400000000005,6.215250000000003,-75.67625000000004,0.2495
667,6.213000000000003,6.217500000000003,-75.67400000000005,-75.66950000000006,6.215250000000003,-75.67175000000005,0.2495
668,6.213000000000003,6.217500000000003,-75.66950000000006,-75.66500000000006,6.215250000000003,-75.66725000000005,0.2495
669,6.213000000000003,6.217500000000003,-75.66500000000006,-75.66050000000007,6.215250000000003,-75.66275000000006,0.2495
670,6.213000000000003,6.217500000000003,-75.66050000000007,-75.65600000000008,6.215250000000003,-75.65825000000007,0.2495
671,6.213000000000003,6.217500000000003,-75.65600000000008,-75.65150000000008,6.215250000000003,-75.65375000000007,0.2495
672,6.213000000000003,6.217500000000003,-75.65150000000008,-75.64700000000009,6.215250000000003,-75.64925000000008,0.2495
673,6.213000000000003,6.217500000000003,-75.64700000000009,-75.6425000000001,6.215250000000003,-75.64475000000009,0.2495
674,6.213000000000003,6.217500000000003,-75.6425000000001,-75.6380000000001,6.215250000000003,-75.6402500000001,0.2495
675,6.213000000000003,6.217500000000003,-75.6380000000001,-75.63350000000011,6.215250000000003,-75.6357500000001,0.2495
676,6.213000000000003,6.217500000000003,-75.63350000000011,-75.62900000000012,6.215250000000003,-75.63125000000011,0.2495
677,6.213000000000003,6.217500000000003,-75.62900000000012,-75.62450000000013,6.215250000000003,-75.62675000000011,0.2495
678,6.213000000000003,6.217500000000003,-75.62450000000013,-75.62000000000013,6.215250000000003,-75.62225000000012,0.2495
679,6.213000000000003,6.217500000000003,-75.62000000000013,-75.61550000000014,6.215250000000003,-75.61775000000013,0.2495
680,6.213000000000003,6.217500000000003,-75.61550000000014,-75.61100000000015,6.215250000000003,-75.61325000000014,0.2495
681,6.213000000000003,6.217500000000003,-75.61100000000015,-75.60650000000015,6.215250000000003,-75.60875000000014,0.2495
682,6.213000000000003,6.217500000000003,-75.60650000000015,-75.60200000000016,6.215250000000003,-75.60425000000015,0.2495
683,6.213000000000003,6.217500000000003,-75.60200000000016,-75.59750000000017,6.215250000000003,-75.59975000000016,0.2495
684,6.213000000000003,6.217500000000003,-75.59750000000017,-75.59300000000017,6.215250000000003,-75.59525000000016,0.2495
685,6.213000000000003,6.217500000000003,-75.59300000000017,-75.58850000000018,6.215250000000003,-75.59075000000017,0.2495
686,6.213000000000003,6.217500000000003,-75.58850000000018,-75.58400000000019,6.215250000000003,-75.58625000000018,0.2495
687,6.213000000000003,6.217500000000003,-75.58400000000019,-75.5795000000002,6.215250000000003,-75.58175000000018,0.2495
688,6.213000000000003,6.217500000000003,-75.5795000000002,-75.5750000000002,6.215250000000003,-75.57725000000019,0.2495
