celda_id,total_hurtos,hora_promedio,hora_std,dia_promedio,edad_promedio,modalidad_comun,lugar_comun,año_inicio,año_fin,mes_comun,lat_centro,lon_centro,area_km2,densidad_hurtos,score_riesgo,nivel_riesgo,cluster
393.0,5,19.2,6.1,1.2,27.4,1,88,2015,2022,7,6.188250000000002,-75.6357500000001,0.2495,20.04008016032064,30,BAJO,1.0
404.0,1,8.0,,2.0,36.0,1,88,2022,2022,11,6.188250000000002,-75.58625000000018,0.2495,4.008016032064128,25,BAJO,
405.0,1,5.0,,4.0,21.0,5,33,2022,2022,9,6.188250000000002,-75.58175000000018,0.2495,4.008016032064128,25,BAJO,
406.0,387,14.63,6.34,2.74,35.98,1,88,2005,2022,5,6.188250000000002,-75.57725000000019,0.2495,1551.1022044088177,70,ALTO,0.0
407.0,261,12.93,6.34,2.71,36.78,1,88,2006,2022,10,6.188250000000002,-75.5727500000002,0.2495,1046.0921843687374,55,MEDIO,0.0
408.0,21,15.48,5.65,2.52,39.57,1,88,2013,2022,2,6.188250000000002,-75.5682500000002,0.2495,84.16833667334669,40,MEDIO,1.0
409.0,101,11.9,6.57,3.1,33.74,1,88,2005,2022,11,6.188250000000002,-75.56375000000021,0.2495,404.80961923847696,55,MEDIO,0.0
410.0,114,12.16,6.12,2.38,36.5,1,88,2003,2022,6,6.188250000000002,-75.55925000000022,0.2495,456.9138276553106,55,MEDIO,0.0
411.0,104,13.0,6.85,2.88,33.08,1,88,2006,2022,12,6.188250000000002,-75.55475000000023,0.2495,416.8336673346693,55,MEDIO,0.0
412.0,35,14.83,6.12,2.4,33.89,1,88,2009,2022,8,6.188250000000002,-75.55025000000023,0.2495,140.28056112224448,35,BAJO,1.0
413.0,13,9.85,5.3,3.15,44.77,23,79,2018,2022,3,6.188250000000002,-75.54575000000024,0.2495,52.104208416833664,35,BAJO,1.0
414.0,26,10.46,8.44,4.5,33.08,1,88,2016,2021,12,6.188250000000002,-75.54125000000025,0.2495,104.20841683366733,30,BAJO,1.0
430.0,1,2.0,,5.0,22.0,6,88,2016,2016,12,6.192750000000002,-75.68075000000003,0.2495,4.008016032064128,25,BAJO,
432.0,3,6.67,1.15,6.0,24.0,6,88,2017,2017,9,6.192750000000002,-75.67175000000005,0.2495,12.024048096192384,40,MEDIO,1.0
433.0,3,14.0,7.21,1.67,32.0,1,88,2017,2021,3,6.192750000000002,-75.66725000000005,0.2495,12.024048096192384,30,BAJO,1.0
434.0,2,15.0,7.07,0.5,43.0,1,88,2018,2021,2,6.192750000000002,-75.66275000000006,0.2495,8.016032064128256,25,BAJO,1.0
435.0,3,4.67,8.08,3.67,40.33,6,37,2015,2019,5,6.192750000000002,-75.65825000000007,0.2495,12.024048096192384,30,BAJO,1.0
436.0,1,19.0,,2.0,56.0,1,88,2022,2022,4,6.192750000000002,-75.65375000000007,0.2495,4.008016032064128,25,BAJO,
437.0,14,6.71,5.41,3.57,35.86,6,9,2015,2022,3,6.192750000000002,-75.64925000000008,0.2495,56.1122244488978,35,BAJO,1.0
438.0,2,16.5,9.19,4.5,34.5,5,44,2015,2022,8,6.192750000000002,-75.64475000000009,0.2495,8.016032064128256,30,BAJO,1.0
439.0,3,12.33,6.81,1.67,59.0,6,37,2017,2022,3,6.192750000000002,-75.6402500000001,0.2495,12.024048096192384,30,BAJO,1.0
440.0,1,22.0,,3.0,52.0,1,88,2019,2019,1,6.192750000000002,-75.6357500000001,0.2495,4.008016032064128,25,BAJO,
450.0,1,8.0,,2.0,30.0,6,78,2021,2021,11,6.192750000000002,-75.59075000000017,0.2495,4.008016032064128,25,BAJO,
451.0,90,11.9,7.48,3.41,34.31,1,88,2004,2022,7,6.192750000000002,-75.58625000000018,0.2495,360.7214428857715,55,MEDIO,0.0
452.0,2,19.0,0.0,2.0,22.0,1,88,2022,2022,12,6.192750000000002,-75.58175000000018,0.2495,8.016032064128256,40,MEDIO,1.0
453.0,882,13.25,5.74,2.66,32.61,1,88,2003,2022,9,6.192750000000002,-75.57725000000019,0.2495,3535.070140280561,75,ALTO,0.0
454.0,570,14.25,6.5,2.46,34.34,1,88,2004,2022,7,6.192750000000002,-75.5727500000002,0.2495,2284.569138276553,70,ALTO,0.0
455.0,109,12.49,6.86,3.05,33.46,1,88,2009,2022,8,6.192750000000002,-75.5682500000002,0.2495,436.87374749498997,55,MEDIO,0.0
456.0,169,12.64,6.59,2.57,34.81,1,88,2004,2022,12,6.192750000000002,-75.56375000000021,0.2495,677.3547094188377,55,MEDIO,0.0
457.0,61,14.38,6.16,2.66,34.11,1,88,2005,2022,5,6.192750000000002,-75.55925000000022,0.2495,244.48897795591182,55,MEDIO,0.0
458.0,131,13.22,5.77,3.12,35.77,1,23,2008,2022,8,6.192750000000002,-75.55475000000023,0.2495,525.0501002004008,60,ALTO,0.0
459.0,67,11.85,6.88,2.37,38.3,1,88,2010,2022,11,6.192750000000002,-75.55025000000023,0.2495,268.5370741482966,55,MEDIO,0.0
461.0,3,10.0,8.66,2.67,27.67,6,79,2016,2019,12,6.192750000000002,-75.54125000000025,0.2495,12.024048096192384,25,BAJO,1.0
470.0,4,13.5,8.81,4.25,37.75,1,88,2018,2022,10,6.192750000000002,-75.50075000000031,0.2495,16.03206412825651,30,BAJO,1.0
475.0,1,20.0,,5.0,50.0,1,88,2018,2018,1,6.197250000000002,-75.68975000000002,0.2495,4.008016032064128,25,BAJO,
477.0,9,16.0,2.29,3.89,40.22,1,89,2016,2022,2,6.197250000000002,-75.68075000000003,0.2495,36.07214428857716,40,MEDIO,1.0
478.0,1,9.0,,5.0,29.0,8,88,2016,2016,7,6.197250000000002,-75.67625000000004,0.2495,4.008016032064128,25,BAJO,
480.0,1,10.0,,0.0,28.0,1,88,2019,2019,8,6.197250000000002,-75.66725000000005,0.2495,4.008016032064128,25,BAJO,
481.0,3,13.33,0.58,0.33,43.67,1,88,2018,2019,12,6.197250000000002,-75.66275000000006,0.2495,12.024048096192384,40,MEDIO,1.0
482.0,2,6.5,9.19,0.5,30.5,1,37,2016,2022,4,6.197250000000002,-75.65825000000007,0.2495,8.016032064128256,30,BAJO,1.0
485.0,1,9.0,,0.0,25.0,18,88,2019,2019,4,6.197250000000002,-75.64475000000009,0.2495,4.008016032064128,25,BAJO,
486.0,3,13.67,2.31,4.0,40.0,1,88,2020,2022,1,6.197250000000002,-75.6402500000001,0.2495,12.024048096192384,35,BAJO,1.0
492.0,1,19.0,,1.0,26.0,1,88,2017,2017,7,6.197250000000002,-75.61325000000014,0.2495,4.008016032064128,25,BAJO,
